pagina,precio,mantenimiento,direccion,ubicacion,area,dorm,banios,estac,URL,fecha_publicacion,fecha_publicacion_exacta,visualizaciones,inmobiliaria,antiguedad_inmueble
76,"S/ 18,000 · USD 880,000","S/ 2,050 Mantenimiento",Av. Angamos Oeste,"San Isidro, Lima",380 m² tot.,4 dorm.,3 baños,3 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-vendo-alquilo-penthouse-de-380-m-sup2--fondo-a-56276999.html,Publicado hace más de 1 año,,58 visualizaciones,LYRA PROPIEDADES,14 años
76,"S/ 12,950 · USD 1,050,000","S/ 1,200 Mantenimiento",Aurelio Miro Quesada,"San Isidro, Lima",316 m² tot.,3 dorm.,3 baños,3 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-vendo-alquilo-penthouse-con-piscina-frente-al-golf-50537899.html,Publicado hace más de 1 año,,34 visualizaciones,LYRA PROPIEDADES,9 años
76,"S/ 5,700 · USD 1,500",S/ 600 Mantenimiento,Av. El Oeste,"Barranco, Lima",140 m² tot.,3 dorm.,2 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-moderno-departamento-amoblado-cerca-al-66738639.html,,,,,5 años
76,"S/ 7,200 · USD 550,000",S/ 645 Mantenimiento,Av. Aurelio Miro Quesada,"San Isidro, Lima",200 m² tot.,3 dorm.,2 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-vendo-alquilo-departamento-equipado-de-200-m-sup2--63934358.html,Publicado hace más de 1 año,,103 visualizaciones,LYRA PROPIEDADES,30 años
76,"S/ 6,715 · USD 1,700",S/ 700 Mantenimiento,Av. Alfredo Benavides,"Miraflores, Lima",200 m² tot.,3 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-amplio-departamento-de-200-m-sup2--frente-al-62493373.html,Publicado hace 76 días,2025-04-03,77 visualizaciones,LYRA PROPIEDADES,50 años
76,"S/ 8,140 · USD 2,200",S/ 700 Mantenimiento,Av. Gral. Portillo,"San Isidro, Lima",220 m² tot.,4 dorm.,3 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-equipado-de-220-m-sup2--en-gral.-57622139.html,Publicado hace 76 días,2025-04-03,45 visualizaciones,LYRA PROPIEDADES,15 años
76,"S/ 6,900 · USD 1,700",S/ 720 Mantenimiento,Teruel,"Miraflores, Lima",163 m² tot.,3 dorm.,2 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-duplex-de-163-m-sup2--cerca-a-54972855.html,Publicado hace 76 días,2025-04-03,51 visualizaciones,LYRA PROPIEDADES,3 años
76,"S/ 6,150 · USD 420,000",S/ 600 Mantenimiento,"Castaños, San Isidro","San Isidro, Lima",192 m² tot.,3 dorm.,2 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-vendo-alquilo-departamento-de-192-m-sup2--a-pasos-del-63985265.html,Publicado hace más de 1 año,,123 visualizaciones,LYRA PROPIEDADES,6 años
76,"S/ 7,770 · USD 2,100",S/ 610 Mantenimiento,Calle Los Nogales,"San Isidro, Lima",200 m² tot.,3 dorm.,3 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-de-200-m-sup2--frente-al-parque-58122429.html,,,,,14 años
76,"S/ 2,629",,Av. Juan de Arona,"San Isidro, Lima",46 m² tot.,1 dorm.,1 baño,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamentos-de-1-dormitorio-en-san-isidro-145074165.html,Publicado hace 76 días,2025-04-03,30 visualizaciones,LYRA PROPIEDADES,A estrenar
76,"S/ 12,950 · USD 3,500","S/ 1,500 Mantenimiento",Tudela y Varela,"San Isidro, Lima",408 m² tot.,3 dorm.,2 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-penthouse-duplex-a-pasos-de-miguel-dasso-san-62809952.html,Publicado hace 76 días,2025-04-03,39 visualizaciones,LYRA PROPIEDADES,9 años
76,"S/ 5,180 · USD 1,400",S/ 346 Mantenimiento,Saenz Peña,"Barranco, Lima",100 m² tot.,2 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-equipado-de-100-m-sup2--en-saenz-60232016.html,Publicado hace 76 días,2025-04-03,15 visualizaciones,LYRA PROPIEDADES,7 años
76,"S/ 7,560 · USD 2,000",S/ 920 Mantenimiento,Mariscal Sucre,"Miraflores, Lima",187 m² tot.,3 dorm.,3 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-equipado-de-187-m-sup2--en-zona-53606264.html,Publicado hace 76 días,2025-04-03,57 visualizaciones,LYRA PROPIEDADES,6 años
76,"S/ 3,300 · USD 900",S/ 220 Mantenimiento,Av. Javier Prado Este,"La Victoria, Lima",80 m² tot.,3 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-de-3-dorm.-en-la-victoria-145143529.html,Publicado hace 76 días,2025-04-03,18 visualizaciones,LYRA PROPIEDADES,A estrenar
76,"S/ 4,440 · USD 1,200",S/ 450 Mantenimiento,"Av. 28 de Julio, Miraflores","Miraflores, Lima",90 m² tot.,3 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-amoblado-y-equipado-con-excelente-64441045.html,Publicado hace 76 días,2025-04-03,,LYRA PROPIEDADES,8 años
76,"S/ 10,300 · USD 680,000",S/ 731 Mantenimiento,av. Miró Quesada,"San Isidro, Lima",270 m² tot.,4 dorm.,3 baños,4 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-vendo-alquilo-departamento-de-270-m-sup2--con-vista-al-56887405.html,Publicado hace más de 1 año,,36 visualizaciones,LYRA PROPIEDADES,20 años
76,"S/ 7,200 · USD 2,000",S/ 500 Mantenimiento,Calle Santo Toribio,"San Isidro, Lima",210 m² tot.,3 dorm.,2 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-duplex-de-210-m-sup2--en-santo-50441814.html,Publicado hace 76 días,2025-04-03,20 visualizaciones,LYRA PROPIEDADES,12 años
77,"S/ 3,540",,Av. Juan de Arona,"San Isidro, Lima",62 m² tot.,1 dorm.,1 baño,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamentos-de-un-dormitorio-en-san-isidro-145074061.html,Publicado hace 76 días,2025-04-03,,LYRA PROPIEDADES,A estrenar
77,"S/ 7,929 · USD 2,150",S/ 778 Mantenimiento,Malecon de la Marina,"Miraflores, Lima",188 m² tot.,3 dorm.,3 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-lindo-departamento-de-188-m-sup2--con-vista-al-91302828.html,Publicado hace 76 días,2025-04-03,40 visualizaciones,LYRA PROPIEDADES,8 años
77,"S/ 4,000 · USD 1,050",S/ 500 Mantenimiento,Calle Teruel,"Miraflores, Lima",81 m² tot.,2 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-amoblado-de-81-m-sup2--a-pasos-66070170.html,Publicado hace 76 días,2025-04-03,17 visualizaciones,LYRA PROPIEDADES,5 años
77,"S/ 10,730 · USD 2,900",S/ 900 Mantenimiento,Malecón de la Marina,"Miraflores, Lima",180 m² tot.,3 dorm.,3 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-de-180-m-sup2--en-malecon-de-la-57736168.html,Publicado hace 76 días,2025-04-03,17 visualizaciones,LYRA PROPIEDADES,6 años
77,"S/ 4,440 · USD 1,200",S/ 600 Mantenimiento,Calle Los Libertadores,"San Isidro, Lima",130 m² tot.,2 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-amoblado-a-pasos-del-olivar-y-143726141.html,Publicado hace 76 días,2025-04-03,71 visualizaciones,LYRA PROPIEDADES,42 años
77,"S/ 7,665 · USD 550,000","S/ 1,250 Mantenimiento",Calle El Rosario,"Miraflores, Lima",211 m² tot.,2 dorm.,2 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-vendo-alquilo-departamento-estreno-de-211-m-sup2--en-61454218.html,Publicado hace más de 1 año,,46 visualizaciones,LYRA PROPIEDADES,A estrenar
77,"S/ 4,300 · USD 1,200",S/ 350 Mantenimiento,Los Lirios,"San Isidro, Lima",80 m² tot.,2 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-equipado-2-dorm.-cerca-a-parque-59514119.html,Publicado hace 76 días,2025-04-03,34 visualizaciones,LYRA PROPIEDADES,5 años
77,"S/ 7,400 · USD 2,000",S/ 750 Mantenimiento,Los Lirios,"San Isidro, Lima",211 m² tot.,3 dorm.,2 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-equipado-3-dorm.-cerca-a-parque-62927815.html,Publicado hace 76 días,2025-04-03,56 visualizaciones,LYRA PROPIEDADES,9 años
77,"S/ 4,070 · USD 1,100",S/ 535 Mantenimiento,Calle Los Pinos,"San Isidro, Lima",147 m² tot.,3 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-amoblado-de-147-m-sup2--3-dorm-55314477.html,Publicado hace 76 días,2025-04-03,90 visualizaciones,LYRA PROPIEDADES,23 años
77,"S/ 17,875 · USD 5,500","S/ 2,400 Mantenimiento",Calle Valle Riestra,"San Isidro, Lima",617 m² tot.,4 dorm.,3 baños,3 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-duplex-de-617-m-sup2--cerca-al-58039141.html,Publicado hace 76 días,2025-04-03,35 visualizaciones,LYRA PROPIEDADES,5 años
77,"S/ 3,700 · USD 1,000",S/ 450 Mantenimiento,"Malecón 28 de Julio, a Pocas Cuadras de Malecón de la Reserva","Miraflores, Lima",125 m² tot.,2 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-departamento-de-2-habitaciones-amoblado-146126765.html,Publicado hace 76 días,2025-04-03,71 visualizaciones,REMAX PRINCIPAL,47 años
77,"S/ 5,550 · USD 1,500",,"Av. Rivera Navarrete 548, San Isidro","San Isidro, Lima",70 m² tot.,2 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-centro-financiero-san-isidro-145082234.html,Publicado hace 76 días,2025-04-03,32 visualizaciones,REMAX PRO,3 años
77,"S/ 2,400 · USD 649",,Av. Bertolotto 750,"San Miguel, Lima",75 m² tot.,3 dorm.,2 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-vive-en-departamento-de-estreno-cerca-al-mar-en-san-145828354.html,Publicado hace 76 días,2025-04-03,123 visualizaciones,REMAX PRO,A estrenar
77,"S/ 1,700 · USD 459",S/ 150 Mantenimiento,Viña Picasso 221,"Santiago de Surco, Lima",98 m² tot.,3 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-amplio-departamento-en-surco-145928394.html,Publicado hace 76 días,2025-04-03,271 visualizaciones,REMAX PRO,15 años
77,"S/ 1,450 · USD 395",,Av. los Nogales,"El Agustino, Lima",68 m² tot.,3 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-departamento-en-los-nogales-146124258.html,Publicado hace 76 días,2025-04-03,101 visualizaciones,RE/MAX VISION,8 años
77,S/ 800 · USD 217,,C. Las Azucenas de Primavera,"Los Olivos, Lima",60 m² tot.,2 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-exclusivo-minidepartamento-en-los-olivos-146115641.html,Publicado hace 77 días,2025-04-02,335 visualizaciones,REMAX PRINCIPAL,A estrenar
77,"S/ 4,562 · USD 1,250",S/ 531 Mantenimiento,Calle Diego Ferre,"Miraflores, Lima",85 m² tot.,2 dorm.,3 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-en-larcomar-amoblado-moderno-85-m-sup2--146092667.html,Publicado hace 78 días,2025-04-01,,DMAYO REAL ESTATE,4 años
77,"S/ 1,200 · USD 331",,Condom. Torres las Praderas Puerta E-1,"Comas, Lima",72 m² tot.,3 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-vive-seguro-dentro-de-un-condominio-en-el-distrito-de-146087888.html,Publicado hace 79 días,2025-03-31,69 visualizaciones,REMAX PRO,5 años
77,S/ 850 · USD 232,,"2vhg+274, Cancun, Callao 07031, Perú","Callao, Lima",60 m² tot.,,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamentos-en-estreno-en-palmeras-de-oquendo-callao-146087331.html,Publicado hace 79 días,2025-03-31,22 visualizaciones,REMAX PRINCIPAL,A estrenar
77,S/ 900 · USD 248,,Av. Chillón Trapiche 763,"Comas, Lima",65 m² tot.,3 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-se-alquila-departamento-cerca-a-paradero-y-av-146087301.html,Publicado hace 79 días,2025-03-31,52 visualizaciones,REMAX PRO,1 años
77,"S/ 3,380 · USD 938",S/ 528 Mantenimiento,Av. La Paz al 100,"Miraflores, Lima",62 m² tot.,2 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-se-alquila-departamento-de-estreno-ideal-de-ejecutivos-146069181.html,Publicado hace 82 días,2025-03-28,30 visualizaciones,REMAX PRINCIPAL,A estrenar
77,S/ 900,S/ 110 Mantenimiento,AV 21 N°287,"Comas, Lima",50 m² tot.,2 dorm.,1 baño,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-departamento-de-50-m-sup2--en-comas-con-146066680.html,Publicado hace 82 días,2025-03-28,46 visualizaciones,REMAX CAPITAL,7 años
77,"S/ 3,436 · USD 949",S/ 465 Mantenimiento,Calle La Paz al 100,"Miraflores, Lima",56 m² tot.,1 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-flat-de-estreno-semiamoblado-cerca-al-parque-146061111.html,Publicado hace 83 días,2025-03-27,,REMAX PRINCIPAL,A estrenar
77,S/ 750 · USD 203,,"Av. Gerardo Unger 6227, Comas","Comas, Lima",70 m² tot.,2 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-departamento-en-segundo-piso-en-una-146061051.html,Publicado hace 83 días,2025-03-27,79 visualizaciones,REMAX PRO,15 años
77,"S/ 21,900 · USD 7,000","S/ 2,375 Mantenimiento",Calle Carlos Porras Osores al 200,"San Isidro, Lima",650 m² tot.,7 dorm.,7 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-exclusivo-penthouse-en-san-isidro-venta-y-o-alquiler-146056352.html,Publicado hace 83 días,2025-03-27,65 visualizaciones,DMAYO REAL ESTATE,50 años
77,"S/ 4,562 · USD 1,250",S/ 590 Mantenimiento,Calle Diego Ferre,"Miraflores, Lima",95 m² tot.,2 dorm.,3 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-amoblado-y-equipado-2-dorm.-cochera-us$1-250-cerca-146052390.html,Publicado hace 84 días,2025-03-26,,DMAYO REAL ESTATE,3 años
77,"S/ 1,400 · USD 380",S/ 50 Mantenimiento,NELSON QUEIROLO 178,"Santiago de Surco, Lima",90 m² tot.,2 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-departamento-en-1er-piso-con-2-dorm.-en-146041764.html,Publicado hace 85 días,2025-03-25,342 visualizaciones,REMAX EXPO,5 años
77,"S/ 1,700 · USD 460",S/ 50 Mantenimiento,NELSON QUEIROLO 178,"Santiago de Surco, Lima",90 m² tot.,2 dorm.,1 baño,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-departamento-en-1er-piso-con-2-dorm.-y-146041651.html,,,,,5 años
77,"S/ 3,660 · USD 170,000",S/ 350 Mantenimiento,BOLOGNESI 342,"Miraflores, Lima",90 m² tot.,2 dorm.,2 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-precioso-departamento-en-venta-en-miraflores-143009369.html,Publicado hace más de 1 año,,172 visualizaciones,Mass Real Estate (Eylim Begazo),7 años
77,"S/ 1,400 · USD 384",,Lurin,"De Lurin, Lurín",56 m² tot.,3 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-dpto-moderno-cerca-a-la-plaza-de-armas-de-lurin-y-146027521.html,Publicado hace 85 días,2025-03-25,34 visualizaciones,REMAX PRINCIPAL,5 años
78,"S/ 3,000 · USD 824",,Jirón Rio de Janeiro,"Jesús María, Lima",61 m² tot.,2 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquila-tu-nuevo-hogar-amoblado-en-el-condominio-viena-146023371.html,Publicado hace 86 días,2025-03-24,37 visualizaciones,RE/MAX VISION,1 años
78,"S/ 2,450 · USD 665",S/ 215 Mantenimiento,av. la merced 1015,"Santiago de Surco, Lima",92 m² tot.,3 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-departamento-con-cochera-surco-144926832.html,Publicado hace 86 días,2025-03-24,143 visualizaciones,REMAX EXPO,17 años
78,"S/ 2,000 · USD 552",,"Jr.intisuyo 317, San Miguel 15088, Perú","San Miguel, Lima",79 m² tot.,3 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-departamento-estreno-flat-en-san-miguel-de-79-146012077.html,Publicado hace 89 días,2025-03-21,233 visualizaciones,REMAX PRINCIPAL,A estrenar
78,"S/ 2,700 · USD 730",,Av. Arequipa 2698,"San Isidro, Lima",55 m² tot.,2 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-vive-con-estilo-en-lince:-moderno-departamento-con-145997776.html,Publicado hace 90 días,2025-03-20,37 visualizaciones,REMAX PRO,A estrenar
78,"S/ 1,300 · USD 356",,Jr. Manuel Gonzales Prada,"Comas, Lima",52 m² tot.,3 dorm.,1 baño,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-de-estreno-en-alquiler-en-acacias-villa-145994526.html,Publicado hace 91 días,2025-03-19,59 visualizaciones,RE/MAX VISION,A estrenar
78,S/ 800,S/ 95 Mantenimiento,CONDOMINIO LOS GIRASOLES,"El Retablo, Comas",55 m² tot.,3 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-bonito-departamento-en-el-retablo-comas-145977072.html,Publicado hace 92 días,2025-03-18,116 visualizaciones,REMAX EXPO,6 años
78,"S/ 2,300",S/ 230 Mantenimiento,Pasaje Sombrilla al 100,"Los Sauces, Surquillo",81 m² tot.,3 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-alquiler-surquillo-piso-8-3-dorm.-145972712.html,Publicado hace 93 días,2025-03-17,223 visualizaciones,BIENES RAICES SERGIO ABUGATTAS EIRL,15 años
78,"S/ 2,500 · USD 676",,Jr.leoncio Prado 444,"Magdalena, Lima",85 m² tot.,3 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-se-alquila-amplio-y-bien-ubicado-departamento-en-145971387.html,Publicado hace 93 días,2025-03-17,239 visualizaciones,REMAX PRO,5 años
78,S/ 800 · USD 212,,JR Talara CON SAN Felipe,"Comas, Lima",50 m² tot.,2 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-se-alquila-departamento-en-comas-san-felipe-3er-piso-145970203.html,,,,,A estrenar
78,"S/ 2,500 · USD 681",,avenida micaela bastidas,"Villa el Salvador, Lima",140 m² tot.,5 dorm.,3 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-excelente-oportunidad-comercial-en-villa-el-145955228.html,Publicado hace 96 días,2025-03-14,,REMAX EXPO,12 años
78,"S/ 1,600 · USD 432",S/ 170 Mantenimiento,Pedrera 348,"Rímac, Lima",85 m² tot.,3 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-se-alquila-amplio-departamento-en-el-rimac-145951130.html,Publicado hace 97 días,2025-03-13,71 visualizaciones,REMAX PRO,1 años
78,"S/ 4,464 · USD 1,199",S/ 350 Mantenimiento,Bajada Balta,"Miraflores, Lima",125 m² tot.,3 dorm.,3 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-hermoso-departamento-amoblado-o-sin-amoblar!-j.-a-145625338.html,Publicado hace 98 días,2025-03-12,,SERVICIOS INMOBILIARIOS INTEGRALES HAPPY HOME,5 años
78,"S/ 2,350 · USD 640",,Calle Roma al 400,"San Isidro, Lima",50 m² tot.,1 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-departamento-en-estreno-edificio-exclusivo-145920352.html,Publicado hace 100 días,2025-03-10,37 visualizaciones,REMAX PRINCIPAL,A estrenar
78,S/ 800 · USD 216,,"Calle Los Geranios Mz. D Lote 12 Urb, Puente Piedra","Puente Piedra, Lima",62 m² tot.,3 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-residencial-valle-verde-puente-145920318.html,Publicado hace 100 días,2025-03-10,18 visualizaciones,REMAX PRO,10 años
78,"S/ 2,950 · USD 800",,Malecon Los Corales,"Pulpos, Lurín",85 m² tot.,3 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-venta-alquiler-departamento-en-playa-los-pulpos-145899468.html,Publicado hace 103 días,2025-03-07,,REMAX AHORA,8 años
78,"S/ 10,206 · USD 2,700",S/ 700 Mantenimiento,Malecon DE LA Reserva AL 100,"Miraflores, Lima",200 m² tot.,3 dorm.,2 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-alquiler-o-venta-frente-al-mar-145614724.html,Publicado hace 106 días,2025-03-04,,SAITO SERVICIOS INMOBILIARIOS S.A.C .,15 años
78,"S/ 1,100",S/ 100 Mantenimiento,Condominio Villa Jacarandá,"El Retablo, Comas",67 m² tot.,3 dorm.,1 baño,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-bonito-departamento-en-el-retablo-comas-145650858.html,Publicado hace 109 días,2025-03-01,49 visualizaciones,REMAX EXPO,4 años
78,"S/ 2,500 · USD 737",S/ 1 Mantenimiento,Av. venezuela san miguel,"San Miguel, Lima",130 m² tot.,3 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-hermoso-departamento-en-alquiler-145742221.html,Publicado hace 112 días,2025-02-26,69 visualizaciones,REMAX REALTY CENTRAL SUR,1 años
78,"S/ 14,700 · USD 3,800",S/ 380 Mantenimiento,AV. JOSE PARDO MIRAFLORES,"Bolognesi, Miraflores",88 m² tot.,2 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-peru-corporate-rentals-temporal-housing-luxury-145308148.html,,,,,
78,"S/ 3,111 · USD 850",S/ 350 Mantenimiento,calle Ramon Zavala 331 miraflores,"Miraflores, Lima",90 m² tot.,2 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-departamento-equipado-en-miraflores-145813023.html,Publicado hace 113 días,2025-02-25,43 visualizaciones,REMAX EXPO,13 años
78,S/ 750 · USD 203,,"Av. A 790, Comas","Comas, Lima",50 m² tot.,2 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-alquiler-en-comas-145792051.html,Publicado hace 114 días,2025-02-24,183 visualizaciones,REMAX PRINCIPAL,5 años
78,"S/ 1,550 · USD 417",,Av. los Nogales,"El Agustino, Lima",77 m² tot.,3 dorm.,3 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-departamento-en-los-nogales-145784222.html,,,,,7 años
78,"S/ 3,024 · USD 800",,Av. Arequipa,"San Isidro, Lima",63 m² tot.,2 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-estreno-en-alquiler-av-arequipa-3235-145784193.html,Publicado hace 117 días,2025-02-21,37 visualizaciones,RE/MAX VISION,1 años
78,"S/ 13,832 · USD 3,800",,Mal. Paúl Harris,"Barranco, Lima",328 m² tot.,3 dorm.,3 baños,4 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-un-magnifico-departamento-en-el-malecon-145784001.html,Publicado hace 117 días,2025-02-21,,RE/MAX VISION,13 años
78,"S/ 2,762 · USD 750",S/ 229 Mantenimiento,av. Alberto del Campo,"San Isidro, Lima",55 m² tot.,1 dorm.,1 baño,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-lindo-departamento-en-alquiler-amoblado-y-equipado-en-63937876.html,Publicado hace 118 días,2025-02-20,32 visualizaciones,Exploria Grupo Inmobiliario,10 años
78,"S/ 1,800",S/ 50 Mantenimiento,"Av. General Garzon N°963, Distrito Jesús María","Jesús María, Lima",60 m² tot.,2 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-departamento-duplex-de-60-m-sup2--en-jesus-145762618.html,,,,,40 años
78,"S/ 3,650 · USD 980",S/ 260 Mantenimiento,Calle Juan de la Fuente 825 - Dpto 701,"Miraflores, Lima",75 m² tot.,2 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-miraflores-amoblado-y-equipado-145747031.html,Publicado hace 120 días,2025-02-18,32 visualizaciones,Minerva Studio,A estrenar
78,"S/ 4,625 · USD 1,250",S/ 350 Mantenimiento,Avenida Parque Norte 819,"San Isidro, Lima",160 m² tot.,3 dorm.,3 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-lindo-duplex-con-dos-estacionamientos-en-145692307.html,Publicado hace 126 días,2025-02-12,88 visualizaciones,REMAX EXPO,8 años
78,"S/ 8,140 · USD 2,200",,Reducto al 1000 05 Dptos Para Alquiler a una Cuadra de 28 de Julio,"Miraflores, Lima",236 m² tot.,5 dorm.,5 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-05-departamentos-para-inversion-oficina-o-145679208.html,Publicado hace 128 días,2025-02-10,,DMAYO REAL ESTATE,20 años
78,"S/ 3,358 · USD 899",S/ 480 Mantenimiento,Berlin,"Miraflores, Lima",135 m² tot.,3 dorm.,3 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-amplio-sin-amoblar!-a.-t-145315235.html,Publicado hace 132 días,2025-02-06,78 visualizaciones,SERVICIOS INMOBILIARIOS INTEGRALES HAPPY HOME,5 años
79,"S/ 3,499",S/ 350 Mantenimiento,Benavides,"Miraflores, Lima",125 m² tot.,3 dorm.,3 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-super-amplio-sin-amoblar!-j.-a-144453148.html,Publicado hace 132 días,2025-02-06,79 visualizaciones,SERVICIOS INMOBILIARIOS INTEGRALES HAPPY HOME,6 años
79,"S/ 4,270 · USD 1,150",S/ 450 Mantenimiento,Alcanfores,"Miraflores, Lima",125 m² tot.,3 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-totalmente-amoblado-y-equipado!-a.-t-143801819.html,Publicado hace 132 días,2025-02-06,,SERVICIOS INMOBILIARIOS INTEGRALES HAPPY HOME,5 años
